
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8555506910418 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA VIII ;RUA 116, N. 0, LT 14, QD 92 ;52.578,08;119.000,00;55.82;Não;Casa, 0.00 de área total, 57.13 de área privativa, 168.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506910418
 8787712963239 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 101, BL 45, GLEBA GA5 ;58.792,18;133.000,00;55.80;Não;Apartamento, 0.00 de área total, 56.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712963239
 8444404736735 ;GO ;LUZIANIA ;JARDIM BANDEIRANTE D ;QUADRA 87, N. SN, CS 02 LT 04 RUA 07 ;17.290,90;39.000,00;55.67;Não;Casa, 0.00 de área total, 57.00 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404736735
 8444426944144 ;GO ;LUZIANIA ;JD PLANALTO ;RUA 4, N. SN, Apto 2, QD 32, LT 06 ;63.920,76;143.000,00;55.31;Não;Apartamento, 0.00 de área total, 54.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426944144
 8444418382400 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;RUA 1, N. S/N, Apto 101, QD.22 LT.C 1ºPAV ;65.708,76;147.000,00;55.31;Não;Apartamento, 0.00 de área total, 68.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418382400
 8444418030597 ;GO ;LUZIANIA ;VILA GUARA ;RUA 28, N. SN, CS 2 ;68.390,75;153.000,00;55.31;Não;Casa, 0.00 de área total, 61.49 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418030597
 8444419513710 ;GO ;LUZIANIA ;JARDIM SION ;RUA DOM JOSE FRANCISCO VERSIANI VELOSO, N. S/N, CS 03 QD 225 LT 10A ;69.284,75;155.000,00;55.31;Não;Casa, 0.00 de área total, 58.87 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419513710
 8555512680569 ;GO ;LUZIANIA ;JARDIM CENTRAL ;QUADRA 19, N. SN,  LT 48 CS 01 RUA 12 ;66.155,76;148.000,00;55.31;Não;Casa, 0.00 de área total, 56.26 de área privativa, 132.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512680569
 8444402789076 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA II ;RUA MANUEL BANDEIRA, N. SN, CS 2 ;62.132,77;139.000,00;55.31;Não;Casa, 0.00 de área total, 59.86 de área privativa, 101.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402789076
 8444427135258 ;GO ;LUZIANIA ;VILA MARILIA ;VIA PUBLIC SEM DENOMINACAO, N. SN, CS 02 LT 65 ;65.261,76;146.000,00;55.31;Não;Casa, 0.00 de área total, 68.67 de área privativa, 216.54 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427135258
 8444400202370 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 288  RUA 104, N. SN, LT 13 ;67.834,20;150.000,00;54.78;Não;Casa, 0.00 de área total, 70.00 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400202370
 8444416121633 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 51, N. S/N, Apto 202, VG 202 RUA 42 LT 14 ;72.975,83;161.200,00;54.73;Não;Apartamento, 0.00 de área total, 69.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416121633
 8787713253065 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 204, DUPLEX, BL 10, GLEBA GA5 ;76.959,62;170.000,00;54.73;Não;Apartamento, 0.00 de área total, 57.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713253065
 8444410043940 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA I ;RUA CARLOS JOSE DA ROCHA, N. SN, CS 02, QD 125, LT 01-B ;54.866,68;120.000,00;54.28;Não;Casa, 0.00 de área total, 57.61 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410043940
 1444405465559 ;GO ;LUZIANIA ;PARQUE PAULISTANO GLEBA A ;QUADRA 25, N. SN, LT 24 ;54.866,68;120.000,00;54.28;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405465559
 1444408982970 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA RECIFE, N. S/N, QD 32 CH 08 - CHAC MARAJOARA B ;192.338,78;420.000,00;54.21;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 5000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408982970
 8444403869960 ;GO ;LUZIANIA ;VILA MARILIA ;VILA MARILHA, CONDOMINIO EDMILSON CORDEIRO V, VILA, N. CASA 02, LT 0076 ;57.323,31;125.000,00;54.15;Não;Casa, 58.01 de área total, 58.01 de área privativa, 161.30 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403869960
 8787706652243 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 101, BL H, QD 07, LT 01 ;63.035,43;137.000,00;53.99;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706652243
 8444404465839 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 194, N. SN, CS 01, LT 07, RUA JUAREZ BARROSO ;50.930,48;110.000,00;53.70;Não;Casa, 0.00 de área total, 52.30 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404465839
 8787703524961 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP3, N. SN, Apto 303, BL B, QD 12, LT 01 ;52.319,49;113.000,00;53.70;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703524961
 8787703981513 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP3, N. SN, Apto 303, BL F, QD 14, LT 01 ;50.930,48;110.000,00;53.70;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703981513
 8787708563884 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP8, N. SN, Apto 401, BL D, QD 1,  LT 01 ;50.930,48;110.000,00;53.70;Não;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708563884
 8787706378095 ;GO ;LUZIANIA ;JARDIM PLANALTO ;RUA 5, N. sn, CS 02 QD 44 LT 13A ;56.255,83;121.100,00;53.55;Não;Casa, 0.00 de área total, 49.97 de área privativa, 90.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706378095
 8444401074200 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA III ;RUA RUA BARIANE ORTENCIO, N. 8, CS 01 ;48.950,63;105.000,00;53.39;Não;Casa, 52.30 de área total, 52.30 de área privativa, 119.70 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401074200
 8444402244088 ;GO ;LUZIANIA ;MANSOES DE RECREIO ESTRELA DALVA VI ;QUADRA 278, N. SN, LT 05, CS 02 ;52.214,00;112.000,00;53.39;Não;Casa, 0.00 de área total, 58.37 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402244088
 8555503808809 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA VIII ;RUA 137, N. SN, CS 02, LT 03, QD 101 ;53.706,06;114.800,00;53.22;Não;Casa, 0.00 de área total, 56.84 de área privativa, 337.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503808809
 8787700953446 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA TAREK, N. SN, Apto 302, BL C, QD 20, LT A1 ;53.799,62;115.000,00;53.22;Não;Apartamento, 0.00 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700953446
 8555513422296 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 206, N. SN, CS 02, LT 18, QD 395 ;58.477,85;125.000,00;53.22;Não;Casa, 0.00 de área total, 56.19 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513422296
 8444400259215 ;GO ;LUZIANIA ;LOT CHACARA SAO JORG ;QUADRA 01 ÁREA B-29A VIA PUBLICA 08, N. SN ;61.057,66;130.000,00;53.04;Não;Casa, 0.00 de área total, 55.72 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400259215
 8787711800883 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 203, DUPLEX, BL 05, GLEBA GA5 ;63.406,03;135.000,00;53.04;Não;Apartamento, 0.00 de área total, 57.72 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711800883
 8787713563633 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 203, DUPLEX, BL 53, GLEBA GA5 ;64.345,39;137.000,00;53.04;Não;Apartamento, 0.00 de área total, 57.72 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713563633
 1444406589170 ;GO ;LUZIANIA ;PARQUE ALVORADA II ;AVENIDA XIII QD 269, N. SN, LT 01 ;99.705,07;212.000,00;52.97;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 5625.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406589170
 8787706286778 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 303, BL G, QD 08, LT 01 ;61.523,64;130.000,00;52.68;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706286778
 10171511 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QD 295 LT 02, N. 00, LJ 02 - FRENTE PARA RUA 168 ;70.028,63;147.900,00;52.66;Não;Loja, 0.00 de área total, 71.64 de área privativa, 347.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10171511
 8787712443570 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 202, DUPLEX, BL 55, GLEBA GA5 ;71.240,37;150.000,00;52.51;Não;Apartamento, 0.00 de área total, 57.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712443570
 8555516583096 ;GO ;LUZIANIA ;JARDIM PLANALTO ;AVENIDA DE PENETRACAO I, N. SN, Apto ., CASA 05, QD 45, LT 14 ;50.998,57;107.000,00;52.34;Não;Casa, 0.00 de área total, 55.13 de área privativa, 131.20 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516583096
 8444400434386 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;RUA 256, N. SN, Apto CS 0, LT 19, QD 123 ;52.428,44;110.000,00;52.34;Não;Casa, 0.00 de área total, 55.10 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400434386
 8787708036051 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP7, N. SN, Apto 403, BL E, QD 04, LT 01 ;52.428,44;110.000,00;52.34;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708036051
 8444403512884 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL SAO JOSE ;QUADRA 1, N. SN, CS 02  GLEBA 07 ;55.471,58;116.000,00;52.18;Não;Casa, 0.00 de área total, 63.50 de área privativa, 175.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403512884
 8444402739125 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA JUSCELINO KUBITSCHEK, N. 01, Apto ., QD 08, LT 03, COND YASSINE ;56.667,09;118.500,00;52.18;Não;Casa, 0.00 de área total, 64.57 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402739125
 8444429056207 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP7, N. SN, Apto 203, BL E, QD 04, LT 01 ;57.862,60;121.000,00;52.18;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429056207
 8787704385418 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA 9, N. SN, Apto 402, BL H, QD13, LT 01 ;59.775,41;125.000,00;52.18;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 6421.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704385418
 8787706270740 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 104, BL B QD 08 LT 01 ;57.384,39;120.000,00;52.18;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706270740
 8787707597920 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 204, BL G, QD 11, LT 01 ;57.384,39;120.000,00;52.18;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707597920
 8555511195004 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 370, N. 1, CS 01 QD 569 LT 18 ;53.664,39;112.000,00;52.09;Não;Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511195004
 8787706822351 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP5, N. SN, Apto 303, BL D, QD 11, LT 01 ;80.807,60;168.000,00;51.91;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706822351
 8787700283173 ;GO ;LUZIANIA ;CIDADE OSFAYA ;RUA TAREK, N. SN, Apto 102, BL C, QD 20, LT A1 ;48.317,74;100.000,00;51.69;Não;Apartamento, 0.00 de área total, 100.07 de área privativa, 5988.80 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700283173
 8444400625874 ;GO ;LUZIANIA ;CHACARAS MARAJOARA ;RUA BAURU, N. S/N, 07, 03COND RES BAURU /  CH 18 ;45.901,86;95.000,00;51.69;Não;Casa, 0.00 de área total, 48.05 de área privativa, 131.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400625874
 8555513636466 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA X ;RUA 227, N. S/N, CS 02, LT 20, QD 441 ;62.611,73;129.500,00;51.66;Não;Casa, 0.00 de área total, 56.89 de área privativa, 173.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513636466
 8444418955744 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 257, N. SN, Apto 302, RUA 210, LOTE 12 ;63.336,97;131.000,00;51.66;Não;Apartamento, 0.00 de área total, 53.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418955744
 8787712833742 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 203, DUPLEX, BL 21, GLEBA GA5 ;65.270,92;135.000,00;51.66;Não;Apartamento, 0.00 de área total, 57.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712833742
 8787713155365 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 204, BL 42, GLEBA GA5 ;66.721,39;138.000,00;51.66;Não;Apartamento, 0.00 de área total, 57.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713155365
 8444408937379 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA I ; RUA CARLOS JOSE DA ROCHA, N. SN, LT.01-B  QD.125  CS.01 ;55.381,05;114.000,00;51.43;Não;Casa, 0.00 de área total, 57.61 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408937379
 8444417444185 ;GO ;LUZIANIA ;PARQUE INDUSTRIAL MINGONE ;RUA 01 Q QUADRA 22, N. SN, Apto 202, LT C ;66.151,06;136.000,00;51.36;Não;Apartamento, 0.00 de área total, 68.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417444185
 8444401206956 ;GO ;LUZIANIA ;PARQUE ESTRELA DALVA IX ;QUADRA 363, N. SN, CS 02, LT 09, RUA 187 ;65.664,65;135.000,00;51.36;Não;Casa, 0.00 de área total, 55.71 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401206956
 8444413490280 ;GO ;LUZIANIA ;CIDADE JARDIM MARILIA ;QUADRA A-02, N. SN, CS 01 LT 04 AVENIDA BRASIL ;70.402,24;144.000,00;51.11;Não;Casa, 0.00 de área total, 62.21 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413490280
 8787703941023 ;GO ;LUZIANIA ;CENTRO ;RUA JOSE FRANCO PIMENTEL, N. SN, Apto 104, BL D ;69.424,44;142.000,00;51.11;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703941023
 8444429773600 ;GO ;LUZIANIA ;LOTEAMENTO RAQUEL PIMENTEL ;RUA RP4, N. SN, Apto 203,   QD09 ;71.380,05;146.000,00;51.11;Não;Apartamento, 0.00 de área total, 46.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429773600
 8787714035045 ;GO ;LUZIANIA ;FAZENDA SAIA VELHA ;RUA ARAGUAIA, N. SN, Apto 101, BL 17, GLEBA GA5 ;74.313,48;152.000,00;51.11;Não;Apartamento, 0.00 de área total, 56.62 de área privativa, 28088.06 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714035045
 8444403917051 ;GO ;LUZIANIA ;CIDADE OSFAYA ;AVENIDA OSFAYA, N. SN, CS 02 QD 12 LT 19 ;53.407,60;108.941,74;50.98;Não;Casa, 0.00 de área total, 66.15 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403917051
